user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_status,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U12603,48,Male,Master,Employed,Student,9105,4728,994478,Yes,Education,441047,300,5178,14,1,434,9,Africa,1/21/2024
U12604,37,Male,Master,Self-employed,Doctor,6104,4759,374049,No,Personal,0,0,0,0,0,629,5,Asia,10/10/2024
U12605,24,Female,Bachelor,Self-employed,Engineer,2319,1280,120722,No,Personal,0,0,0,0,0,822,4,Other,8/30/2021
U12606,66,Male,Master,Employed,Driver,3312,1168,345764,No,Personal,0,0,0,0,0,741,9,Europe,2/17/2024
U12607,63,Male,High School,Unemployed,Doctor,2332,1152,227900,Yes,Car,135416,180,2999,26,1,626,8,Asia,7/14/2025
U12608,43,Male,Bachelor,Unemployed,Accountant,3601,3145,400837,No,Personal,0,0,0,0,0,580,9,Other,6/8/2025
U12609,68,Male,Bachelor,Student,Accountant,5845,2505,651579,Yes,Education,287665,24,14282,17,2,531,9,Europe,6/26/2024
U12610,53,Female,Bachelor,Employed,Teacher,5748,4583,458266,Yes,Business,456305,240,7989,21,1,757,7,Europe,3/30/2024
U12611,54,Other,Bachelor,Student,Doctor,3739,2984,376535,Yes,Education,450957,60,9228,8,2,517,8,Asia,9/19/2021
U12612,24,Male,Other,Employed,Manager,5384,3252,55831,Yes,Business,173653,120,3612,22,1,753,1,Asia,11/23/2021
U12613,44,Other,Master,Self-employed,Salesperson,6278,4958,533874,No,Personal,0,0,0,0,0,452,7,North America,8/22/2021
U12614,66,Female,Master,Employed,Unemployed,3757,3376,227350,Yes,Car,160719,180,2654,19,1,755,5,Europe,10/22/2024
U12615,51,Male,Master,Self-employed,Doctor,5929,3878,261433,Yes,Education,260696,12,25113,28,4,354,4,Other,2/24/2024
U12616,38,Male,High School,Employed,Manager,7141,5704,447472,Yes,Education,433828,12,38134,10,5,443,5,Africa,7/2/2023
U12617,35,Female,Other,Unemployed,Engineer,5461,2680,384113,Yes,Car,287891,36,8970,8,2,711,6,Europe,2/7/2022
U12618,51,Female,PhD,Self-employed,Student,3218,2240,220830,No,Personal,0,0,0,0,0,423,6,Europe,3/16/2025
U12619,49,Female,Bachelor,Employed,Salesperson,3849,2622,172903,Yes,Education,134581,240,2001,17,1,545,4,North America,6/2/2022
U12620,20,Male,Bachelor,Self-employed,Teacher,5784,3469,208184,No,Personal,0,0,0,0,0,395,3,Africa,8/12/2021
U12621,22,Female,Bachelor,Self-employed,Unemployed,3194,1147,239401,Yes,Home,267429,180,6503,29,2,566,6,Europe,2/17/2022
U12622,20,Male,Other,Self-employed,Doctor,2942,1909,85411,No,Personal,0,0,0,0,0,539,2,Africa,12/11/2022
U12623,65,Male,Bachelor,Unemployed,Doctor,2731,1918,161218,No,Personal,0,0,0,0,0,456,5,Other,1/24/2024
U12624,22,Male,High School,Employed,Doctor,500,430,4779,Yes,Education,219204,120,4239,20,8,348,1,Other,9/18/2024
U12625,66,Male,Bachelor,Student,Manager,5579,2232,38220,No,Personal,0,0,0,0,0,799,1,Asia,7/10/2023
U12626,42,Female,Bachelor,Employed,Student,3895,2967,312574,No,Personal,0,0,0,0,0,793,7,Africa,5/19/2025
U12627,46,Male,Bachelor,Employed,Teacher,1720,559,74265,Yes,Car,224143,120,5348,27,3,414,4,North America,4/17/2022
U12628,22,Female,Master,Unemployed,Doctor,3350,2726,142697,No,Personal,0,0,0,0,0,643,4,Other,3/10/2025
U12629,50,Male,Other,Employed,Teacher,5828,5237,32940,No,Personal,0,0,0,0,0,591,0,North America,12/16/2022
U12630,60,Female,Other,Employed,Salesperson,757,381,37640,No,Personal,0,0,0,0,0,305,4,Europe,4/26/2023
U12631,21,Male,Bachelor,Employed,Accountant,5352,3255,228696,No,Personal,0,0,0,0,0,441,4,North America,11/22/2024
U12632,42,Female,Master,Employed,Student,3409,1630,213999,Yes,Car,371590,240,9312,30,3,617,5,Europe,3/31/2022
U12633,65,Male,Bachelor,Self-employed,Student,3538,2156,268500,Yes,Car,230347,12,20364,11,6,581,6,North America,7/18/2025
U12634,29,Male,High School,Employed,Unemployed,1982,755,179085,Yes,Business,46828,120,542,7,0,554,8,Other,7/20/2022
U12635,21,Female,High School,Unemployed,Unemployed,1761,765,44830,Yes,Home,188562,360,2991,19,2,527,2,Africa,8/31/2024
U12636,46,Female,High School,Employed,Student,4838,2994,322684,No,Personal,0,0,0,0,0,456,6,Asia,3/26/2025
U12637,59,Other,Bachelor,Self-employed,Unemployed,2908,2461,285975,No,Personal,0,0,0,0,0,627,8,Europe,4/29/2022
U12638,25,Female,Master,Employed,Engineer,4176,1756,112167,Yes,Car,50729,180,909,20,0,367,2,Africa,8/23/2022
U12639,43,Female,Bachelor,Self-employed,Driver,6804,2738,346981,No,Personal,0,0,0,0,0,506,4,Asia,12/8/2023
U12640,32,Female,Bachelor,Employed,Driver,3046,2368,285355,Yes,Education,301711,240,6394,25,2,420,8,Europe,2/27/2025
U12641,62,Male,Bachelor,Employed,Student,2569,1334,169162,No,Personal,0,0,0,0,0,476,5,Europe,11/26/2023
U12642,55,Male,High School,Unemployed,Manager,4117,2408,467443,No,Personal,0,0,0,0,0,328,9,North America,10/2/2021
U12643,29,Male,Bachelor,Employed,Student,5828,4874,151266,No,Personal,0,0,0,0,0,743,2,North America,10/3/2024
U12644,46,Male,Master,Employed,Unemployed,2191,1907,109015,No,Personal,0,0,0,0,0,848,4,Europe,1/14/2022
U12645,58,Female,Master,Employed,Student,4479,3813,110754,No,Personal,0,0,0,0,0,661,2,North America,5/13/2024
U12646,18,Male,Bachelor,Employed,Salesperson,4236,3161,9267,No,Personal,0,0,0,0,0,433,0,Africa,10/10/2021
U12647,65,Other,High School,Self-employed,Unemployed,923,598,33277,Yes,Business,256039,12,24545,27,27,597,3,Asia,6/29/2024
U12648,62,Female,Bachelor,Employed,Teacher,5942,3876,695721,Yes,Business,293292,360,6665,27,1,431,10,Europe,11/19/2023
U12649,30,Female,Bachelor,Employed,Student,6421,2405,299718,No,Personal,0,0,0,0,0,544,4,North America,11/18/2022
U12650,58,Female,Bachelor,Unemployed,Salesperson,1254,536,129479,No,Personal,0,0,0,0,0,511,9,North America,12/15/2024
U12651,19,Female,Master,Self-employed,Manager,1746,1244,183999,No,Personal,0,0,0,0,0,772,9,Other,9/23/2024
U12652,53,Female,Bachelor,Employed,Teacher,2447,1278,65043,No,Personal,0,0,0,0,0,344,2,North America,1/15/2022
U12653,23,Male,Bachelor,Employed,Unemployed,5216,4478,445004,Yes,Car,418324,300,3905,10,1,792,7,Other,7/28/2022
U12654,52,Female,Bachelor,Employed,Salesperson,5897,2315,276478,No,Personal,0,0,0,0,0,767,4,North America,3/6/2023
U12655,47,Male,Bachelor,Employed,Student,1641,537,180269,Yes,Business,370045,36,14744,25,9,605,9,Asia,9/27/2024
U12656,62,Male,Other,Employed,Manager,6090,4728,392193,Yes,Home,396084,180,4098,9,1,333,5,Other,4/25/2023
U12657,37,Male,Bachelor,Employed,Salesperson,4688,2816,118528,Yes,Home,139893,120,1562,6,0,554,2,Africa,5/8/2022
U12658,20,Female,High School,Employed,Engineer,500,389,31699,No,Personal,0,0,0,0,0,717,5,Europe,6/5/2024
U12659,18,Female,Master,Student,Student,2981,2294,141192,No,Personal,0,0,0,0,0,786,4,Other,6/23/2024
U12660,37,Male,High School,Self-employed,Salesperson,2640,1119,6080,No,Personal,0,0,0,0,0,399,0,North America,11/28/2022
U12661,65,Female,Other,Employed,Student,5586,3418,180088,Yes,Car,111398,360,1089,11,0,756,3,Other,6/24/2023
U12662,45,Female,Bachelor,Self-employed,Teacher,5447,3695,219326,No,Personal,0,0,0,0,0,620,3,Other,9/11/2024
U12663,45,Male,Master,Self-employed,Manager,3941,3128,285594,Yes,Education,33722,120,582,17,0,701,6,Asia,4/27/2023
U12664,30,Female,Master,Self-employed,Doctor,2672,1181,167435,No,Personal,0,0,0,0,0,598,5,Africa,1/22/2023
U12665,58,Male,Bachelor,Employed,Salesperson,500,223,44572,Yes,Education,207761,24,11330,27,23,404,7,Asia,6/14/2025
U12666,62,Male,High School,Student,Student,2889,2143,283768,No,Personal,0,0,0,0,0,756,8,Asia,6/8/2025
U12667,45,Female,Bachelor,Self-employed,Unemployed,3062,1380,343634,No,Personal,0,0,0,0,0,591,9,Asia,2/8/2023
U12668,54,Female,Bachelor,Employed,Teacher,5031,1631,191349,No,Personal,0,0,0,0,0,577,3,North America,7/12/2023
U12669,20,Male,Bachelor,Employed,Student,5227,3839,516738,Yes,Education,320497,240,3211,11,1,630,8,Europe,8/8/2023
U12670,69,Male,Bachelor,Employed,Doctor,5378,3540,472224,No,Personal,0,0,0,0,0,736,7,Other,8/20/2021
U12671,48,Female,Other,Self-employed,Unemployed,4713,3527,447724,No,Personal,0,0,0,0,0,595,8,Asia,11/18/2024
U12672,38,Male,Master,Self-employed,Driver,4744,2821,156287,Yes,Home,400596,180,4480,11,1,618,3,Europe,11/9/2022
U12673,45,Female,Bachelor,Employed,Salesperson,2537,1089,65082,Yes,Home,22860,180,518,27,0,700,2,Asia,12/5/2022
U12674,68,Female,Bachelor,Employed,Unemployed,1701,1367,192443,Yes,Business,28777,24,1486,21,1,688,9,Europe,1/28/2023
U12675,26,Male,Master,Self-employed,Student,3952,1632,55053,No,Personal,0,0,0,0,0,738,1,North America,9/9/2023
U12676,51,Male,Other,Self-employed,Accountant,5397,4064,525620,Yes,Home,148829,120,3701,28,1,613,8,Europe,1/29/2025
U12677,28,Male,Master,Unemployed,Accountant,3375,1750,363024,No,Personal,0,0,0,0,0,719,9,North America,12/9/2021
U12678,27,Female,High School,Employed,Salesperson,3995,1965,356785,Yes,Car,118166,12,10530,13,3,786,7,Asia,9/24/2024
U12679,67,Male,Bachelor,Employed,Doctor,2610,2018,36575,No,Personal,0,0,0,0,0,751,1,North America,4/29/2025
U12680,65,Male,Master,Employed,Manager,4615,3419,412628,No,Personal,0,0,0,0,0,815,7,North America,7/16/2023
U12681,23,Male,Bachelor,Employed,Doctor,4191,3444,299261,No,Personal,0,0,0,0,0,805,6,Europe,8/6/2022
U12682,61,Female,High School,Employed,Engineer,2587,1783,287614,Yes,Business,274341,12,26398,27,10,325,9,Other,8/27/2022
U12683,40,Male,Bachelor,Employed,Doctor,5213,3046,607697,No,Personal,0,0,0,0,0,774,10,Europe,8/22/2022
U12684,64,Female,High School,Employed,Accountant,9258,7481,927327,No,Personal,0,0,0,0,0,337,8,North America,2/11/2024
U12685,24,Female,PhD,Self-employed,Salesperson,2814,1337,245584,No,Personal,0,0,0,0,0,842,7,Africa,5/4/2022
U12686,30,Male,High School,Employed,Student,2389,2036,100475,Yes,Home,93954,300,1114,14,0,729,4,Africa,9/14/2021
U12687,18,Male,Bachelor,Self-employed,Unemployed,1246,990,48667,Yes,Business,327385,300,4107,15,3,805,3,Other,10/4/2023
U12688,31,Male,Master,Employed,Student,3729,2235,362335,No,Personal,0,0,0,0,0,590,8,Asia,3/14/2024
U12689,28,Male,Master,Employed,Student,5361,3915,455609,No,Personal,0,0,0,0,0,546,7,Europe,8/21/2024
U12690,47,Female,High School,Employed,Doctor,7617,2965,729459,No,Personal,0,0,0,0,0,461,8,Other,8/25/2023
U12691,27,Male,Bachelor,Employed,Accountant,500,350,25163,No,Personal,0,0,0,0,0,434,4,Asia,12/24/2022
U12692,49,Male,Master,Student,Engineer,4421,2479,129647,Yes,Home,131327,24,6910,23,2,849,2,Africa,4/9/2022
U12693,43,Male,High School,Employed,Accountant,5000,4309,91608,Yes,Education,466219,360,3460,8,1,821,2,Europe,11/12/2021
U12694,59,Female,Bachelor,Employed,Engineer,3861,1715,216452,No,Personal,0,0,0,0,0,661,5,Africa,3/10/2023
U12695,35,Other,Bachelor,Employed,Engineer,3162,2388,324956,Yes,Home,76271,240,1794,28,1,655,9,North America,7/29/2022
U12696,27,Female,Bachelor,Employed,Unemployed,2871,2511,281967,No,Personal,0,0,0,0,0,819,8,Africa,7/1/2022
U12697,31,Male,Master,Student,Accountant,2306,1551,240167,Yes,Business,233968,12,21358,17,9,610,9,North America,2/17/2023
U12698,53,Male,Bachelor,Employed,Doctor,5015,2967,215871,No,Personal,0,0,0,0,0,463,4,Asia,2/4/2022
U12699,45,Male,Bachelor,Employed,Teacher,8076,6052,73596,No,Personal,0,0,0,0,0,462,1,Other,10/6/2023
U12700,20,Male,Bachelor,Self-employed,Driver,3217,1635,140437,No,Personal,0,0,0,0,0,359,4,Europe,7/18/2022
U12701,56,Male,Master,Unemployed,Doctor,1239,871,35312,Yes,Education,400894,60,9605,15,8,797,2,North America,4/19/2025
U12702,49,Male,Bachelor,Student,Manager,5641,2584,48641,No,Personal,0,0,0,0,0,664,1,Europe,8/24/2021
U12703,62,Female,Master,Self-employed,Driver,5390,2761,436843,Yes,Business,136439,180,2818,24,1,804,7,North America,11/30/2023
U12704,45,Male,Master,Unemployed,Teacher,3558,2095,309688,No,Personal,0,0,0,0,0,491,7,Other,5/31/2025
U12705,43,Male,High School,Self-employed,Manager,2947,1234,320926,Yes,Home,30799,240,304,10,0,721,9,Asia,10/1/2021
U12706,56,Female,Bachelor,Self-employed,Unemployed,500,420,17672,Yes,Business,87411,36,3484,25,7,715,3,Africa,7/8/2025
U12707,61,Female,PhD,Employed,Driver,2219,1090,233798,No,Personal,0,0,0,0,0,513,9,North America,3/2/2023
U12708,21,Male,High School,Employed,Manager,4598,3406,322937,Yes,Car,178845,120,4194,26,1,811,6,Africa,12/8/2023
U12709,49,Female,Other,Unemployed,Student,1631,1337,8015,No,Personal,0,0,0,0,0,825,0,Africa,10/20/2023
U12710,52,Female,Bachelor,Employed,Accountant,2892,2170,31895,No,Personal,0,0,0,0,0,604,1,Europe,10/6/2022
U12711,50,Male,Master,Unemployed,Unemployed,5755,4586,432082,No,Personal,0,0,0,0,0,837,6,Africa,1/26/2023
U12712,33,Male,Master,Employed,Driver,3720,3260,105899,Yes,Business,58288,360,499,10,0,470,2,North America,2/19/2022
U12713,39,Female,Bachelor,Employed,Salesperson,7622,6634,678895,No,Personal,0,0,0,0,0,651,7,North America,11/29/2023
U12714,60,Male,High School,Student,Engineer,5825,3103,269494,No,Personal,0,0,0,0,0,408,4,North America,4/14/2022
U12715,33,Female,Master,Employed,Doctor,806,485,28433,Yes,Business,461065,12,41179,13,51,720,3,Europe,8/18/2021
U12716,23,Male,Master,Employed,Manager,2358,1639,108441,Yes,Education,81443,12,7872,28,3,502,4,North America,4/29/2023
U12717,32,Male,Other,Unemployed,Manager,3466,3108,297596,Yes,Education,347612,360,2122,6,1,468,7,Europe,5/25/2025
U12718,28,Male,Bachelor,Self-employed,Driver,4387,3013,99441,Yes,Business,167836,300,2929,21,1,312,2,Africa,12/22/2024
U12719,48,Female,Bachelor,Employed,Salesperson,2088,1057,80718,Yes,Education,150605,24,6619,5,3,388,3,North America,3/7/2023
U12720,18,Female,PhD,Employed,Manager,1994,955,106649,Yes,Home,20723,36,705,14,0,462,4,Europe,6/18/2025
U12721,30,Male,Bachelor,Employed,Unemployed,3078,2312,174997,No,Personal,0,0,0,0,0,703,5,Other,9/16/2021
U12722,22,Male,Bachelor,Employed,Driver,3811,2231,7213,No,Personal,0,0,0,0,0,354,0,North America,3/22/2024
U12723,40,Female,High School,Student,Student,4967,2418,135135,Yes,Home,263340,36,8057,6,2,618,2,North America,2/6/2023
U12724,27,Female,Bachelor,Employed,Driver,6963,3316,521237,No,Personal,0,0,0,0,0,667,6,Asia,9/16/2021
U12725,49,Female,Bachelor,Employed,Accountant,3325,1156,162711,Yes,Car,322594,300,4605,17,1,431,4,North America,12/29/2024
U12726,29,Female,Bachelor,Self-employed,Accountant,2955,1363,197079,No,Personal,0,0,0,0,0,691,6,Asia,4/27/2024
U12727,43,Male,Master,Employed,Manager,4539,3365,93474,No,Personal,0,0,0,0,0,678,2,North America,11/17/2023
U12728,31,Male,Other,Employed,Accountant,2887,2566,58068,No,Personal,0,0,0,0,0,650,2,Other,9/16/2022
U12729,65,Female,High School,Self-employed,Doctor,2159,1754,187173,No,Personal,0,0,0,0,0,729,7,Europe,8/22/2024
U12730,38,Male,Bachelor,Student,Accountant,500,319,28523,Yes,Home,352507,60,10080,24,20,526,5,North America,1/8/2025
U12731,54,Other,Master,Self-employed,Engineer,598,304,4533,No,Personal,0,0,0,0,0,417,1,Africa,2/24/2024
U12732,20,Female,Master,Employed,Manager,1705,880,108224,No,Personal,0,0,0,0,0,699,5,Other,1/10/2025
U12733,24,Female,Bachelor,Employed,Manager,2877,1070,268942,No,Personal,0,0,0,0,0,527,8,Europe,7/3/2025
U12734,57,Female,Master,Self-employed,Doctor,9009,5144,283279,No,Personal,0,0,0,0,0,535,3,Asia,6/13/2024
U12735,36,Female,Master,Employed,Salesperson,3981,2891,373656,Yes,Car,433411,12,37570,7,9,594,8,Africa,5/17/2025
U12736,24,Male,Master,Student,Manager,3637,2299,82503,No,Personal,0,0,0,0,0,346,2,Africa,12/5/2021
U12737,49,Male,Master,Self-employed,Unemployed,5142,3675,243566,No,Personal,0,0,0,0,0,735,4,Other,12/26/2023
U12738,60,Female,High School,Employed,Salesperson,4732,2596,428960,Yes,Car,311172,360,2490,9,1,505,8,Asia,5/24/2022
U12739,55,Female,Bachelor,Employed,Manager,5053,2510,261507,No,Personal,0,0,0,0,0,404,4,Other,5/9/2022
U12740,35,Female,Bachelor,Unemployed,Teacher,7760,6365,642311,Yes,Education,74136,300,446,5,0,666,7,Other,11/4/2024
U12741,59,Female,High School,Employed,Engineer,4014,3489,256226,No,Personal,0,0,0,0,0,765,5,Africa,7/14/2022
U12742,56,Female,High School,Unemployed,Salesperson,6039,3884,416292,No,Personal,0,0,0,0,0,591,6,Asia,8/12/2023
U12743,27,Female,Bachelor,Self-employed,Manager,6467,3772,19035,Yes,Education,224657,240,1724,7,0,607,0,Africa,12/16/2024
U12744,51,Female,Bachelor,Employed,Doctor,5490,4378,116291,No,Personal,0,0,0,0,0,569,2,Asia,10/23/2023
U12745,33,Male,Other,Student,Teacher,7249,5824,546208,Yes,Business,165967,24,9227,29,1,444,6,Europe,7/24/2024
U12746,55,Female,Bachelor,Employed,Salesperson,3667,2232,122405,No,Personal,0,0,0,0,0,325,3,Asia,11/27/2021
U12747,32,Male,Master,Employed,Engineer,2349,1423,28996,No,Personal,0,0,0,0,0,593,1,Other,3/13/2023
U12748,25,Male,High School,Employed,Unemployed,4754,4175,534650,No,Personal,0,0,0,0,0,359,9,North America,1/3/2022
U12749,38,Female,Master,Self-employed,Salesperson,4364,1972,166385,No,Personal,0,0,0,0,0,364,3,Other,7/2/2024
U12750,28,Male,High School,Employed,Engineer,4855,3360,62492,No,Personal,0,0,0,0,0,439,1,Other,5/31/2023
U12751,36,Female,High School,Employed,Salesperson,6185,4341,482667,Yes,Home,10965,36,352,10,0,691,7,Asia,5/5/2022
U12752,68,Female,High School,Unemployed,Unemployed,3612,1239,59600,No,Personal,0,0,0,0,0,643,1,Africa,2/11/2022
U12753,64,Female,Master,Self-employed,Teacher,2254,1606,7912,No,Personal,0,0,0,0,0,647,0,Other,4/29/2022
U12754,24,Female,Bachelor,Employed,Unemployed,3949,3257,147843,No,Personal,0,0,0,0,0,592,3,Africa,7/29/2021
U12755,56,Male,Bachelor,Employed,Accountant,5195,2901,304240,No,Personal,0,0,0,0,0,545,5,North America,9/21/2022
U12756,53,Female,Master,Self-employed,Driver,6461,4561,154229,Yes,Car,5945,300,104,21,0,389,2,Africa,4/20/2024
U12757,62,Male,Other,Employed,Driver,3816,2054,427781,Yes,Home,283192,60,6231,12,2,848,9,Europe,7/6/2024
U12758,63,Male,Bachelor,Employed,Unemployed,2262,997,164616,Yes,Car,393622,300,2231,5,1,695,6,North America,1/18/2023
U12759,41,Male,High School,Self-employed,Doctor,1119,862,44086,No,Personal,0,0,0,0,0,780,3,North America,5/11/2022
U12760,38,Female,Bachelor,Employed,Manager,2295,1049,147505,No,Personal,0,0,0,0,0,747,5,Asia,7/22/2022
U12761,31,Male,Bachelor,Self-employed,Teacher,7903,4414,349838,No,Personal,0,0,0,0,0,393,4,Africa,10/25/2023
U12762,54,Female,High School,Self-employed,Teacher,1805,1327,83276,No,Personal,0,0,0,0,0,784,4,Europe,4/7/2022
U12763,55,Female,High School,Student,Teacher,6909,5317,88245,Yes,Business,326081,36,11377,15,2,333,1,Europe,2/5/2022
U12764,43,Male,Master,Unemployed,Accountant,3043,1980,275788,No,Personal,0,0,0,0,0,843,8,North America,11/5/2024
U12765,49,Female,Bachelor,Employed,Driver,7607,2340,514453,Yes,Home,304599,12,27819,17,4,738,6,Asia,3/4/2024
U12766,56,Female,Master,Employed,Manager,3505,2999,350660,No,Personal,0,0,0,0,0,447,8,North America,12/25/2021
U12767,20,Male,High School,Employed,Driver,6517,3049,208559,No,Personal,0,0,0,0,0,385,3,North America,9/4/2023
U12768,21,Female,Bachelor,Student,Teacher,3987,2010,125336,No,Personal,0,0,0,0,0,369,3,North America,11/25/2024
U12769,55,Male,Other,Employed,Driver,6722,5607,658105,No,Personal,0,0,0,0,0,778,8,Asia,3/7/2025
U12770,68,Female,Master,Self-employed,Driver,1239,671,37438,Yes,Business,319399,12,29308,18,24,319,3,Europe,5/6/2024
U12771,22,Male,High School,Employed,Accountant,2490,1289,236968,No,Personal,0,0,0,0,0,499,8,North America,6/24/2022
U12772,55,Male,Master,Self-employed,Manager,7001,2666,495605,No,Personal,0,0,0,0,0,343,6,Europe,2/25/2025
U12773,33,Male,Bachelor,Employed,Teacher,5217,1697,426318,No,Personal,0,0,0,0,0,836,7,North America,9/23/2023
U12774,46,Male,Master,Employed,Salesperson,6256,3411,128201,Yes,Education,451727,24,23522,22,4,354,2,Europe,2/16/2024
U12775,36,Female,Bachelor,Employed,Accountant,2986,1826,48200,No,Personal,0,0,0,0,0,601,1,Asia,1/28/2024
U12776,29,Male,Bachelor,Employed,Teacher,5409,4544,592003,No,Personal,0,0,0,0,0,704,9,North America,9/16/2024
U12777,60,Female,Master,Self-employed,Driver,2038,756,66781,Yes,Car,290640,240,6419,26,3,813,3,Other,4/8/2023
U12778,49,Male,Bachelor,Employed,Teacher,913,647,10855,Yes,Home,368738,300,7725,25,8,779,1,Africa,9/30/2022
U12779,22,Female,Bachelor,Employed,Engineer,6566,2600,312154,No,Personal,0,0,0,0,0,504,4,North America,6/4/2023
U12780,32,Female,High School,Employed,Unemployed,500,336,29330,No,Personal,0,0,0,0,0,821,5,Europe,2/8/2024
U12781,30,Male,Bachelor,Employed,Doctor,5903,2382,197989,No,Personal,0,0,0,0,0,530,3,Europe,10/13/2023
U12782,56,Male,Master,Employed,Salesperson,2231,1355,145686,Yes,Home,424580,36,14419,14,6,506,5,Africa,1/31/2023
U12783,54,Female,Bachelor,Self-employed,Student,2897,2579,210699,No,Personal,0,0,0,0,0,774,6,Europe,8/31/2022
U12784,20,Female,Master,Self-employed,Doctor,7394,6470,190596,Yes,Home,111449,36,4691,29,1,603,2,Asia,10/5/2022
U12785,38,Female,PhD,Unemployed,Engineer,2134,902,90230,Yes,Education,6325,24,277,5,0,836,4,Africa,2/13/2025
U12786,55,Male,High School,Employed,Engineer,6479,3209,110110,No,Personal,0,0,0,0,0,417,1,North America,10/19/2024
U12787,30,Male,Master,Employed,Engineer,7349,3932,801427,No,Personal,0,0,0,0,0,734,9,Europe,1/16/2025
U12788,57,Female,Master,Employed,Driver,4415,3505,180761,No,Personal,0,0,0,0,0,303,3,Europe,8/6/2021
